Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
42003,252,864,30,45,9999,0,1500,0,3600,6030,2,2,1171,441,1804,1,0,60,60,96,0,0,0,70,0,1824,1920,3337,1216,0,19,63,44,55,57,14,15,19,0,29,0,0,7205,893,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
43003,252,864,30,45,9999,0,1500,0,3600,5860,2,2,1171,441,1804,1,0,60,60,97,0,0,0,51,0,1824,1920,3430,1179,0,22,61,35,55,52,10,22,19,5,29,0,0,7205,893,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
44003,252,864,30,45,9999,0,1500,0,3600,5806,2,2,1171,441,1804,1,0,60,60,99,0,0,0,33,0,1824,1920,3436,1214,89,25,72,52,44,44,19,11,25,10,30,0,0,7205,893,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,37,38,1,100,0,0,1,19,37,0,1,99,0,0,0,89,121
45003,252,864,30,45,9999,0,1500,0,3608,6220,2,2,1171,441,1804,1,0,60,60,99,0,0,0,42,0,1824,1920,3278,1870,313,39,80,80,83,72,30,11,39,5,36,0,0,7205,893,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,51,53,2,100,0,0,1,18,33,5,2,98,0,0,0,313,121
46003,252,864,30,45,9999,0,1500,0,3608,6144,2,2,1171,441,1804,1,0,60,60,98,0,0,0,38,0,1824,1920,3251,1440,363,23,68,50,44,47,10,23,15,0,32,0,0,7205,893,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,45,46,2,100,0,0,1,18,36,0,2,98,0,0,0,363,121
47003,252,864,30,45,9999,0,1500,0,3608,6386,2,2,1171,441,1804,1,0,60,60,98,0,0,0,36,0,1824,1920,3259,1073,0,19,63,42,42,50,14,5,19,5,28,0,0,7205,893,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
48004,252,864,30,45,9999,0,1500,0,3608,6321,2,2,1171,441,1353,1,0,60,60,97,0,0,0,44,0,1824,1920,3416,1152,0,23,63,52,57,52,23,10,5,14,28,0,0,7205,893,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
49003,252,864,30,45,9999,0,1500,0,3608,6393,2,2,1171,441,1353,1,0,60,60,96,0,0,0,41,0,1824,1920,3419,1150,0,5,55,52,52,52,5,0,5,0,29,0,0,7205,893,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
50003,252,864,30,45,9999,0,1500,0,3608,6270,2,2,1171,441,1353,1,0,60,60,96,0,0,0,52,0,1824,1920,3425,1267,207,26,68,39,52,47,19,26,16,10,31,0,0,7205,893,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,207,121
51003,252,864,30,45,9999,0,1500,0,3608,6234,2,2,1171,441,1353,1,0,60,60,99,0,0,0,51,0,1824,1920,3368,1468,309,21,63,52,71,68,14,10,21,18,33,0,0,7205,893,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,32,25,1,100,0,0,1,19,38,0,0,100,0,0,0,309,121
52003,252,864,30,45,9999,0,1500,0,3608,6025,2,2,1171,441,1353,1,0,61,60,100,0,0,0,42,0,1824,1920,3451,1168,0,21,63,61,50,68,11,19,21,18,29,0,0,7205,893,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,45,46,2,100,0,0,1,18,36,0,2,98,0,0,0,0,121
53004,252,864,30,45,9999,0,1500,0,3608,6346,2,2,1171,441,1353,1,0,60,60,98,0,0,0,57,0,1824,1920,3276,1182,0,19,72,38,39,50,15,19,0,5,29,0,0,7205,893,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,45,47,2,100,0,0,1,19,36,0,2,98,0,0,0,0,121
54004,252,864,30,45,9999,0,1500,0,3608,6779,2,2,1171,441,1353,1,0,60,60,98,0,0,0,55,0,1824,1920,3436,1178,0,28,76,80,81,80,28,28,25,5,30,0,0,7205,893,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,35,32,1,100,0,0,1,18,37,0,1,99,0,0,0,0,121
55004,252,864,30,45,9999,0,1500,0,3587,6650,2,2,1171,441,1804,1,0,60,60,97,0,0,0,33,0,1824,1920,3367,1137,0,26,80,78,66,78,21,26,26,0,28,0,0,7205,893,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,37,27,1,100,0,0,1,18,35,3,0,100,0,0,0,0,121
56005,252,864,30,45,9999,0,1500,0,3587,6262,2,2,1171,441,1353,1,0,60,60,97,0,0,0,47,0,1824,1920,3283,1099,0,25,63,47,44,50,11,5,25,10,28,0,0,7205,893,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
57004,252,864,30,45,9999,0,1500,0,3587,6356,2,2,1171,441,1353,1,0,60,60,98,0,0,0,28,0,1824,1920,3528,1376,302,22,69,63,55,64,19,22,21,5,33,0,0,7205,893,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,41,40,2,100,0,0,1,18,36,0,1,99,0,0,0,302,121
58007,214,863,30,45,9999,0,1500,0,3587,6187,2,2,1171,441,1353,1,0,60,60,99,0,0,0,64,0,1824,1920,3425,1180,0,31,76,54,59,52,23,19,31,10,28,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
59004,214,863,30,45,9999,0,1500,0,3587,6266,2,2,1171,441,1353,1,0,60,60,99,0,0,0,64,0,1824,1920,3425,1180,0,31,76,54,59,52,23,19,31,10,28,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,24,2,100,0,0,3,35,42,0,0,100,0,0,0,0,121
60005,214,863,30,45,9999,0,1500,0,3587,5635,2,2,1171,441,1353,1,0,51,60,102,0,0,14,61,0,1824,1920,2961,1051,0,10,47,44,52,33,10,10,0,0,25,0,0,7205,892,0,857,1,859,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,29,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
61004,214,863,30,45,9999,0,1500,0,3587,5986,2,2,1171,441,1353,1,0,60,60,100,0,0,14,41,0,1824,1920,3358,1295,236,19,57,59,37,52,19,14,14,0,31,0,0,7205,892,0,857,1,859,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,24,1,100,0,0,1,18,37,0,0,100,0,0,0,236,121
62004,214,863,30,45,9999,0,1500,0,3597,6309,2,2,1171,441,1353,1,0,61,60,96,0,0,4,58,0,1824,1920,3388,1129,0,19,47,54,52,44,14,14,19,5,28,0,0,7205,892,0,857,1,859,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
63004,214,863,30,45,9999,0,1500,0,3597,5974,2,2,1171,441,1353,1,0,60,60,92,0,0,0,38,0,1824,1920,3415,1249,169,11,47,59,47,61,0,0,11,10,30,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,169,121
64004,214,863,30,45,9999,0,1500,0,3597,5967,2,2,1171,441,1353,1,0,60,60,89,0,0,0,97,0,1824,1920,3377,1133,0,23,63,50,50,42,14,14,23,5,29,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,30,23,1,100,0,0,1,16,38,0,0,100,0,0,0,0,121
65005,214,863,30,45,9999,0,1500,0,3603,6096,2,2,1171,441,1555,1,0,60,60,86,0,0,0,68,0,1824,1920,3454,1211,0,27,61,46,57,39,5,11,27,44,30,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
66004,214,863,30,45,9999,0,1500,0,3603,6085,2,2,1171,441,1555,1,0,60,60,83,0,0,0,40,0,1824,1920,3163,1212,313,21,66,38,50,57,19,11,21,17,30,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,45,48,2,100,0,0,1,18,36,0,2,98,0,0,0,313,121
67004,214,863,30,45,9999,0,1500,0,3603,6251,2,2,1171,441,1555,1,0,60,60,83,0,0,0,40,0,1824,1920,3292,1519,329,19,72,55,62,55,19,11,15,10,34,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,45,46,2,100,0,0,1,20,36,0,2,98,0,0,0,329,121
68004,214,863,30,45,9999,0,1500,0,3603,6254,2,2,1171,441,1555,1,0,60,60,87,0,0,0,61,0,1824,1920,3239,1483,320,31,69,37,50,43,19,31,16,0,34,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,45,44,2,100,0,0,1,18,36,0,2,98,0,0,0,320,121
69005,214,863,30,45,9999,0,1500,0,3603,5962,2,2,1171,441,1555,1,0,60,60,90,0,0,0,46,0,1824,1920,3469,1483,308,21,75,47,63,47,19,21,15,14,34,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,45,46,2,100,0,0,1,19,36,0,2,98,0,0,0,308,121
70005,214,863,30,45,9999,0,1500,0,3603,6319,2,2,1171,441,1555,1,0,60,60,92,0,0,0,56,0,1824,1920,3295,1185,0,21,77,63,75,63,21,11,12,10,30,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
71005,214,863,30,45,9999,0,1500,0,3603,6168,2,2,1171,441,1555,1,0,60,60,94,0,0,0,39,0,1824,1920,3363,1480,364,27,58,63,44,61,11,27,15,5,34,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,46,47,2,100,0,0,1,19,36,0,2,98,0,0,0,364,121
72004,214,863,30,45,9999,0,1500,0,3603,6236,2,2,1171,441,1555,1,0,60,60,97,0,0,1,47,0,1824,1920,3300,1469,406,27,62,44,58,57,23,27,21,5,32,0,0,7205,892,0,857,1,859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,46,45,2,100,0,0,1,19,36,0,2,98,0,0,0,406,121
73004,214,863,30,45,9999,0,1500,0,3603,6276,2,2,1171,441,1555,1,0,59,60,98,0,0,2,49,0,1824,1920,3295,1137,0,15,55,38,47,50,14,10,15,5,28,0,0,7205,892,0,857,1,859,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,30,23,1,100,0,0,1,18,38,0,0,97,0,0,0,0,121
74005,214,863,30,45,9999,0,1500,0,3603,6312,2,2,1171,441,1555,1,0,60,60,99,0,0,0,50,0,1824,1920,3304,1412,256,15,58,43,50,52,6,11,15,5,32,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,256,121
75005,214,863,30,45,9999,0,1500,0,3596,6257,2,2,1171,441,1555,1,0,60,60,98,0,0,0,94,0,1824,1920,3119,1193,306,23,66,42,27,60,10,19,23,0,29,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,45,46,2,100,0,0,1,19,36,0,2,98,0,0,0,306,121
76005,214,863,30,45,9999,0,1500,0,3596,6505,2,2,1171,441,1555,1,0,60,60,98,0,0,0,26,0,1824,1920,3089,1424,297,19,63,44,60,55,14,5,19,13,32,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,45,46,2,100,0,0,1,17,36,0,2,98,0,0,0,297,121
77005,214,863,30,45,9999,0,1500,0,3596,6436,2,2,1171,441,1555,1,0,60,60,97,0,0,0,63,0,1824,1920,3331,1126,0,25,58,29,42,52,22,15,25,10,28,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
78009,224,864,30,45,9999,0,1500,0,3596,6257,2,2,1171,441,1353,1,0,60,60,96,0,0,0,48,0,1824,1920,3281,1124,0,19,60,56,44,60,11,19,16,5,27,0,0,7205,893,0,857,2,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
79005,224,864,30,45,9999,0,1500,0,3596,6106,2,2,1171,441,1353,1,0,60,60,98,0,0,0,37,0,1824,1920,3139,1367,0,23,63,57,55,44,16,23,10,5,31,0,0,7205,893,0,857,2,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,45,31,2,100,0,0,1,20,33,5,0,100,0,0,0,0,121
80005,224,864,30,45,9999,0,1500,0,3596,6091,2,2,1171,441,1353,1,0,60,60,98,0,0,1,74,0,1824,1920,3405,1143,0,14,69,52,47,57,5,14,11,5,29,0,0,7205,893,0,857,2,859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
81005,224,864,30,45,9999,0,1500,0,3596,6095,2,2,1171,441,1353,1,0,60,60,97,0,0,0,63,0,1824,1920,3346,1192,0,23,63,38,42,44,23,19,23,5,29,0,0,7205,893,0,857,2,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
82005,224,864,30,45,9999,0,1500,0,3596,6113,2,2,1171,441,1353,1,0,60,60,96,0,0,0,42,0,1824,1920,3403,1162,0,30,62,63,25,61,30,22,15,0,29,0,0,7205,893,0,857,2,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
83006,224,864,30,45,9999,0,1500,0,3596,5879,2,2,1171,441,1353,1,0,60,60,95,0,0,0,45,0,1824,1920,3421,1167,0,15,60,36,44,57,15,5,15,10,29,0,0,7205,893,0,857,2,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
84006,224,864,30,45,9999,0,1500,0,3596,6548,2,2,1171,441,1353,1,0,60,60,95,0,0,0,45,0,1824,1920,3428,1272,175,14,69,52,42,47,11,14,11,9,31,0,0,7205,893,0,857,2,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,175,121
85006,224,864,30,45,9999,0,1500,0,3591,6205,2,2,1171,441,1353,1,0,60,60,95,0,0,0,56,0,1824,1920,3315,1165,0,11,64,50,44,31,11,5,5,0,30,0,0,7205,893,0,857,2,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
86006,224,864,30,45,9999,0,1500,0,3591,6244,2,2,1171,441,1555,1,0,60,60,99,0,0,0,101,0,1824,1920,3277,1186,0,33,63,41,36,52,23,30,33,0,29,0,0,7205,893,0,857,2,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,30,23,1,100,0,0,1,19,38,0,0,100,0,0,0,0,121
87006,224,864,30,45,9999,0,1500,0,3591,6316,2,2,1171,441,1555,1,0,60,60,101,0,0,0,55,0,1824,1920,3289,1099,0,30,69,44,57,50,14,5,30,10,28,0,0,7205,893,0,857,2,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
88006,224,864,30,45,9999,0,1500,0,3591,6733,2,2,1171,441,1555,1,0,59,60,101,0,0,2,32,0,1824,1920,3281,1211,0,19,71,38,42,42,19,0,15,13,28,0,0,7205,893,0,857,2,859,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
89005,224,864,30,45,9999,0,1500,0,3591,6657,2,2,1171,441,1555,1,0,61,60,102,0,0,0,44,0,1824,1920,3309,1117,0,23,43,35,43,61,21,14,23,0,28,0,0,7205,893,0,857,2,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
90006,224,864,30,45,9999,0,1500,0,3591,6176,2,2,1171,441,1555,1,0,60,60,101,0,0,0,73,0,1824,1920,3167,1186,110,27,72,55,52,54,27,15,25,30,29,0,0,7205,893,0,857,2,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,110,121
91006,224,864,30,45,9999,0,1500,0,3591,6417,2,2,1171,441,1555,1,0,60,60,101,0,0,0,67,0,1824,1920,3286,1086,0,25,55,45,42,47,11,14,25,9,28,0,0,7205,893,0,857,2,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
92006,224,864,30,45,9999,0,1500,0,3591,6115,2,2,1171,441,1555,1,0,60,60,100,0,0,0,47,0,1824,1920,3314,1087,0,23,68,47,42,44,15,0,23,9,27,0,0,7205,893,0,857,2,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
93006,224,864,30,45,9999,0,1500,0,3591,6435,2,2,1171,441,1555,1,0,60,60,100,0,0,0,41,0,1824,1920,3277,1232,305,31,72,52,47,50,15,31,27,5,29,0,0,7205,893,0,857,2,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,45,45,2,100,0,0,1,19,36,0,2,98,0,0,0,305,121
94006,224,864,30,45,9999,0,1500,0,3591,6460,2,2,1171,441,1555,1,0,60,60,100,0,0,1,54,0,1824,1920,3109,1868,319,19,68,47,57,61,11,19,19,14,38,0,0,7205,893,0,857,2,859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,50,54,2,100,0,0,1,17,32,5,1,99,0,0,0,319,121
95006,224,864,30,45,9999,0,1500,0,3592,6749,2,2,1171,441,1804,1,0,60,60,100,0,0,0,61,0,1824,1920,3275,1848,339,21,63,50,54,57,15,14,21,13,36,0,0,7205,893,0,857,2,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,50,54,2,100,0,0,1,17,33,5,1,99,0,0,0,339,121
96006,224,864,30,45,9999,0,1500,0,3592,6300,2,2,1171,441,1804,1,0,60,60,99,0,0,0,49,0,1824,1920,3260,1079,0,19,68,41,39,44,14,19,16,0,28,0,0,7205,893,0,857,2,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
97006,224,864,30,45,9999,0,1500,0,3592,6286,2,2,1171,441,1804,1,0,60,60,97,0,0,0,41,0,1824,1920,3275,1092,0,27,60,33,36,50,27,14,11,5,27,0,0,7205,893,0,857,2,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
98012,231,863,30,45,9999,0,1500,0,3592,6232,2,2,1171,441,1353,1,0,60,60,98,0,0,0,59,0,1824,1920,3396,1139,0,33,65,55,54,52,30,14,33,5,28,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
99006,231,863,30,45,9999,0,1500,0,3592,6185,2,2,1171,441,1353,1,0,60,60,97,0,0,0,41,0,1824,1920,3471,1168,0,23,64,38,50,64,23,0,21,9,29,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
100006,231,863,30,45,9999,0,1500,0,3592,6030,2,2,1171,441,1804,1,0,60,60,99,0,0,0,38,0,1824,1920,3264,1217,192,21,52,36,41,52,11,19,21,0,29,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,192,121
101006,231,863,30,45,9999,0,1500,0,3592,6361,2,2,1171,441,1804,1,0,60,60,101,0,0,0,39,0,1824,1920,3301,1088,0,31,68,42,29,47,23,5,31,9,29,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
102007,231,863,30,45,9999,0,1500,0,3592,6429,2,2,1171,441,1804,1,0,61,60,102,0,0,0,55,0,1824,1920,3280,1096,0,27,61,44,44,61,23,11,27,10,29,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,29,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
103006,231,863,30,45,9999,0,1500,0,3592,6393,2,2,1171,441,1353,1,0,60,60,102,0,0,1,48,0,1824,1920,3041,1096,0,28,68,39,29,44,28,5,19,0,28,0,0,7205,892,0,857,1,859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
104007,231,863,30,45,9999,0,1500,0,3592,6447,2,2,1171,441,1353,1,0,60,60,101,0,0,0,45,0,1824,1920,3403,1146,0,38,68,41,47,50,19,19,38,5,29,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
105007,231,863,29,46,9999,0,1500,0,3591,6560,2,2,1171,441,1804,1,0,60,60,100,0,0,0,60,0,1824,1920,3260,1070,0,26,61,61,69,57,19,11,26,18,28,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,30,24,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
106007,231,863,29,46,9999,0,1500,0,3591,6237,2,2,1171,441,1353,1,0,60,60,100,0,0,0,46,0,1824,1920,3337,1210,0,30,69,41,33,57,28,0,30,14,30,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
107007,231,863,29,46,9999,0,1500,0,3591,6284,2,2,1171,441,1353,1,0,60,60,100,0,0,0,64,0,1824,1920,3380,1505,327,19,68,57,50,50,11,19,11,0,33,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,45,46,2,100,0,0,1,19,36,0,2,98,0,0,0,327,121
108007,231,863,29,46,9999,0,1500,0,3591,6011,2,2,1171,441,1353,1,0,59,60,101,0,0,2,38,0,1824,1920,3428,1146,0,23,61,52,50,46,23,10,19,10,29,0,0,7205,892,0,857,1,859,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
109007,231,863,29,46,9999,0,1500,0,3591,6255,2,2,1171,441,1353,1,0,60,60,102,0,0,0,59,0,1824,1920,3449,1209,60,16,64,50,35,52,11,0,16,5,29,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,32,28,1,100,0,0,1,19,38,0,0,100,0,0,0,60,121
110007,231,863,29,46,9999,0,1500,0,3591,6363,2,2,1171,441,1353,1,0,60,60,101,0,0,0,55,0,1824,1920,3227,1166,0,23,59,54,31,41,23,10,15,0,29,0,0,7205,892,0,857,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
